date,compound_mean,compound_std,positive_mean,negative_mean,neutral_mean,total_tweets,engagement_score_sum,sentiment_positive_ratio,sentiment_negative_ratio,sentiment_neutral_ratio,sentiment_volatility,weighted_sentiment,sentiment_ma_7,sentiment_ma_14,sentiment_momentum,Date,Close,High,Low,Open,Volume,btc_return,price_ma_7,price_ma_21,volatility,sentiment_change,next_day_return
2020-01-14,0.2605081751861007,0.3422320465492188,0.5293355651631487,0.0,0.3440207698110706,426,2306,0.5070054501240672,0.1596612165425995,0.3281323365878769,0.345404429776748,1.4706850694150737,0.2917528312576554,0.1663130129034353,-0.0312446560715546,2020-01-14,8827.7646484375,8879.51171875,8140.93310546875,8140.93310546875,44841784107.0,0.08393344808628167,8189.639857700893,,300.40211268607555,0.0974437471041277,-0.002350980919464507
2020-01-15,-0.0321980565189438,0.2602268258126326,0.1132509348887511,0.2399288663860249,0.4077649335194085,201,2998,0.3118679623207041,0.3547987043459625,0.2504873126518792,0.1656292658719211,-0.1817724182850131,0.2359091089710374,0.1497743781090645,-0.2681071654899812,2020-01-15,8807.0107421875,8890.1171875,8657.1875,8825.34375,40102834650.0,-0.002350980919464507,8293.518136160714,,373.05261107018214,-0.2927062317050445,-0.009449813541879348
2020-01-16,0.043502795815775,0.2211508513174122,0.0629704699484694,0.0326718283645284,0.3987504251354404,344,8554,0.3623351972105166,0.30433146945615,0.2902634929450309,0.1854521483132403,0.2120847137128325,0.19495603513187065,0.1474997856840475,-0.1514532393160956,2020-01-16,8723.7861328125,8846.4609375,8612.095703125,8812.4814453125,31313981931.0,-0.009449813541879348,8414.191685267857,,352.71308581999455,0.0757008523347188,0.02352785247141642
2020-01-17,0.0594422573390712,0.2035213744080049,0.2497476607494803,0.1447693781273588,0.5123738333268545,267,6791,0.3729615048927141,0.2937051617739525,0.3658679267213984,0.2778090171638181,0.368088004636177,0.15870213066850325,0.1814963899604612,-0.099259873329432,2020-01-17,8929.0380859375,8958.1220703125,8677.31640625,8725.2099609375,36372139320.0,0.02352785247141642,8523.117954799107,,380.15941653464716,0.0159394615232962,0.0015422162701026476
2020-01-18,0.1339216876838633,0.3284858845986153,0.2052129508815832,0.0845432168996945,0.4471132530877013,421,8777,0.4226144584559089,0.2440522082107578,0.3900589132282684,0.2607324052224276,0.7593200221720918,0.13147055294545432,0.1696998971850136,0.0024511347384089,2020-01-18,8942.80859375,9012.1982421875,8827.33203125,8927.2119140625,32337772627.0,0.0015422162701026476,8652.4423828125,,339.21610302108456,0.07447943034479211,-0.026452928527155417
2020-01-19,0.0651484030466187,0.2524596330222156,0.2738922450838833,0.1923592383974971,0.4303835620807539,469,7546,0.3767656020310791,0.2899010646355874,0.4133448597314053,0.3428503138419146,0.3445221519338335,0.09905567009063687,0.1683567044894443,-0.0339072670440181,2020-01-19,8706.2451171875,9164.3623046875,8620.080078125,8941.4453125,34217320471.0,-0.026452928527155417,8725.835379464286,,272.0422799018008,-0.06877328463724461,-0.005582491465413786
2020-01-20,0.2323029914411206,0.293551837122835,0.2846129201426181,0.0,0.4546941385202149,387,5736,0.4882019942940804,0.1784646723725862,0.4027070351117842,0.3205648357722317,1.4361168171732748,0.10894689342765795,0.1772101273946748,0.1233560980134626,2020-01-20,8657.642578125,8745.5908203125,8560.4736328125,8704.6318359375,26422375678.0,-0.005582491465413786,8799.185128348214,,110.09440444094719,0.1671545883945019,0.010193531591149663
2020-01-21,0.3223042427124523,0.3451666600603648,0.4888644861922909,0.0,0.3967409163601806,353,5548,0.5482028284749682,0.1184638381916984,0.4701254171489991,0.2899304371819804,1.314207617989701,0.11777490307427961,0.2047638671659674,0.2045293396381726,2020-01-21,8745.89453125,8755.7060546875,8544.5205078125,8658.9912109375,24097418512.0,0.010193531591149663,8787.48939732143,8148.8247302827385,110.89802766207883,0.09000125127133168,-0.007434180055016837
2020-01-22,-0.0836348933329612,0.1836614057776545,0.1264724556588702,0.3376332360044529,0.6425297167512369,103,2648,0.2775767377780259,0.3890899288886407,0.2484886142283841,0.3695662565581238,-0.4989780461354043,0.11042678352942,0.1731679462502287,-0.1940616768623812,2020-01-22,8680.8759765625,8792.994140625,8636.7470703125,8744.2109375,22600204051.0,-0.007434180055016837,8769.470145089286,8219.33433314732,117.26232675752861,-0.4059391360454135,-0.03160514587505292
2020-01-23,-0.2044917005085855,0.3820400327373335,0.0876074505180096,0.2896679929298252,0.4221455441377573,243,3869,0.1970055329942763,0.4696611336723904,0.3345272428958742,0.3983372387832462,-1.0944105705952252,0.07499899834022562,0.1349775167360481,-0.2794906988488111,2020-01-23,8406.515625,8687.7470703125,8333.6376953125,8680.650390625,25770680779.0,-0.03160514587505292,8724.145786830357,8287.003162202382,181.55421236919364,-0.1208568071756243,0.004629616722148233
2020-01-24,0.4021195057506632,0.1054226090846562,0.5502876203056937,0.0,0.4465875138331439,441,2218,0.6014130038337755,0.0652536628328911,0.397283867690103,0.2704925810006415,2.4933456844685,0.12395289097045305,0.1413275108194781,0.2781666147802101,2020-01-24,8445.4345703125,8514.6669921875,8266.8408203125,8405.5673828125,24397913026.0,0.004629616722148233,8655.0595703125,8339.410319010416,182.60172642675025,0.6066112062592487,-0.00918684685986848
2020-01-25,-0.1026634234151189,0.1731968930137251,0.1892397430106147,0.220592740815147,0.6568186220708453,332,1225,0.2648910510565873,0.4017756156100793,0.3050235223084027,0.2935310086091695,-0.6193772852884507,0.09015501795631274,0.1108127854508835,-0.1928184413714317,2020-01-25,8367.84765625,8458.453125,8296.21875,8440.119140625,19647331549.0,-0.00918684685986848,8572.922293526786,8384.99083891369,159.4395394237679,-0.504782929165782,0.027364554337216074
2020-01-26,0.0198650378777051,0.2477553081456592,0.0784379342171184,0.1968705967007464,0.4123089449763423,84,8679,0.34657669191847,0.3200899747481966,0.2531332038221147,0.3821375753058743,0.0906709497105434,0.08368596578932508,0.0913708179399809,-0.0638209279116199,2020-01-26,8596.830078125,8602.4013671875,8325.498046875,8364.41015625,22177678796.0,0.027364554337216074,8557.291573660714,8441.443824404761,149.22699231974727,0.122528461292824,0.036407519395889265
2020-01-27,0.1324316085024763,0.1046369849586602,0.4109271772787939,0.0,0.6866619276174678,148,1699,0.4216210723349842,0.2450455943316824,0.455902836640208,0.1883346676208757,0.813684386465067,0.06941862536951873,0.0891827593985883,0.0630129831329576,2020-01-27,8909.8193359375,8977.7265625,8597.30859375,8597.30859375,28647338393.0,0.036407519395889265,8593.316824776786,8495.758114769345,199.47135946205452,0.11256657062477118,0.05036808165148732
2020-01-28,0.3228195298250678,0.3553410014550571,0.4178961313719511,0.0,0.52272050498334,272,7709,0.5485463532167119,0.1181203134499548,0.4088089390024919,0.2710183510268095,1.8720603641249511,0.0694922378141781,0.0936335704442288,0.2533272920108896,2020-01-28,9358.58984375,9358.58984375,8908.447265625,8912.5244140625,34398744403.0,0.05036808165148732,8680.8447265625,8552.657993861607,352.9560504728883,0.1903879213225915,-0.004483577295090302
2020-01-29,0.30992920474963,0.2075940343888491,0.3861782994705516,0.0,0.4290203056954402,153,9096,0.53995280316642,0.1267138635002467,0.2409863994326086,0.3126732990730356,1.3911595004813482,0.1257156803974054,0.1180712319634127,0.1842135243522245,2020-01-29,9316.6298828125,9406.431640625,9269.4677734375,9357.470703125,30682598115.0,-0.004483577295090302,8771.666713169643,8611.551664806548,426.99534981170336,-0.012890325075437803,0.02064730312029206
2020-01-30,-0.0302545064766464,0.188077553279348,0.2125538401669076,0.2732885248804007,0.6468289274320415,62,7971,0.3131636623489023,0.3535030043177642,0.3534027196582813,0.2504548884061599,-0.16359131337998,0.15060670811625385,0.1128028532282397,-0.1808612145929003,2020-01-30,9508.9931640625,9553.1259765625,9230.8974609375,9316.0166015625,32378792851.0,0.02064730312029206,8929.163504464286,8689.1669921875,470.9261222461774,-0.3401837112262764,-0.016664631518128026
2020-01-31,0.0774670824434783,0.365985144685198,0.0857521140055897,0.0961923862087892,0.4753896492072347,496,1853,0.3849780549623189,0.2816886117043478,0.2984458002424195,0.1465124850183232,0.4245691073174705,0.10422779050094173,0.1140903407356974,-0.0267607080574633,2020-01-31,9350.529296875,9521.7060546875,9230.7763671875,9508.3134765625,29432489719.0,-0.016664631518128026,9058.46275111607,8745.54675874256,439.1574999678692,0.1077215889201247,0.00452869583961979
2020-02-01,0.1659706252402558,0.1859623756384853,0.3432206034109591,0.0,0.3149392754996857,375,4854,0.4439804168268372,0.2226862498398294,0.3080571924233788,0.1381181537955654,0.9542303486231344,0.14260408316599524,0.116379550561154,0.0233665420742605,2020-02-01,9392.875,9439.3232421875,9313.2392578125,9346.357421875,25922656496.0,0.00452869583961979,9204.895228794643,8810.086635044643,327.0934901984716,0.0885035427967775,-0.0051645279666768795
2020-02-02,0.0513092263328416,0.2868671427457001,0.076913465830972,0.0,0.5125418526272592,96,7966,0.3675394842218944,0.2991271824447722,0.2415059277253404,0.1398236266728909,0.3099207960889459,0.1470961100881576,0.1153910379387413,-0.095786883755316,2020-02-02,9344.365234375,9468.7978515625,9217.82421875,9389.8203125,30835736946.0,-0.0051645279666768795,9311.685965401786,8864.93763950893,187.8916944249704,-0.1146613989074142,-0.005441113304621492
2020-02-03,0.3331324583053957,0.2548901044903586,0.4300194001877695,0.0,0.4083329005048297,141,6177,0.5554216388702639,0.1112450277964028,0.2235369144026798,0.1076052230246372,1.704969860322198,0.17576766006000324,0.122593142714761,0.1573647982453924,2020-02-03,9293.521484375,9540.3720703125,9248.6337890625,9344.68359375,30934096509.0,-0.005441113304621492,9366.500558035714,8919.667503720239,70.26191066044615,0.2818232319725541,-0.012111511652417528
2020-02-04,0.1729026511785979,0.3065499702296099,0.190360729831131,0.1016614671093462,0.4769408918924417,145,8805,0.4486017674523986,0.218064899214268,0.2281619870243875,0.1548597991321922,0.9785394794029644,0.15435096311050753,0.1119216004623428,0.0185516880680903,2020-02-04,9180.962890625,9331.265625,9112.8115234375,9292.841796875,29893183716.0,-0.012111511652417528,9341.125279017857,8936.48646763393,99.56131249051184,-0.16022980712679777,0.047104093835473426
2020-02-05,0.0441683387021132,0.1839801690837828,0.3306279229010714,0.1772007363066172,0.5217416210045602,327,8004,0.3627788924680755,0.3038877741985912,0.3258800187283369,0.1743192968503472,0.2326725434041999,0.11638512510371941,0.1210504027505624,-0.0722167864016062,2020-02-05,9613.423828125,9701.2998046875,9163.7041015625,9183.416015625,35222060874.0,0.047104093835473426,9383.5244140625,8974.88709077381,141.67886134486128,-0.1287343124764847,0.012105773319493585
2020-02-06,0.0696814031589384,0.128247096480568,0.1631053959763267,0.224171755427514,0.3701321079557353,449,7617,0.3797876021059589,0.2868790645607077,0.3474847625350497,0.2420415312341697,0.4059638622863959,0.13066168362308866,0.1406341958696713,-0.0609802804641502,2020-02-06,9729.8017578125,9824.619140625,9539.818359375,9617.8212890625,37628823716.0,0.012105773319493585,9415.06849888393,9022.79259672619,190.4546249851039,0.02551306445682519,0.006797836503646293
2020-02-07,0.1558034606160339,0.2394021438818834,0.3507355654088629,0.0,0.6796582926365543,149,3849,0.437202307077356,0.2294643595893106,0.2782680870025142,0.1045913620871154,0.823141424076913,0.14185259479059661,0.1230401926457692,0.0139508658254372,2020-02-07,9795.943359375,9834.716796875,9726.0029296875,9726.0029296875,34522718159.0,0.006797836503646293,9478.69907924107,9064.073800223214,234.5904873502373,0.0861220574570955,0.007061676319697785
2020-02-08,0.4439088912548867,0.2976080894856835,0.4927892193793156,0.0,0.5569677112825262,433,7303,0.6292725941699245,0.0373940724967421,0.4820690724274872,0.2726422533627637,2.410134798388732,0.18155806136411531,0.1620810722650553,0.2623508298907713,2020-02-08,9865.119140625,9876.7490234375,9678.91015625,9793.0703125,35172043762.0,0.007061676319697785,9546.162527901786,9107.993350074405,270.8910154340458,0.2881054306388528,0.02549940694219166
2020-02-09,0.2161031367408658,0.27201011250158,0.2546532427110389,0.027258116279935,0.628255790297582,317,9002,0.4774020911605772,0.1892645755060894,0.4461280531313804,0.2954454315573364,0.9795089680604774,0.20510004856526162,0.1760980793267096,0.0110030881756041,2020-02-09,10116.673828125,10129.435546875,9850.392578125,9863.89453125,35807884663.0,0.02549940694219166,9656.49232700893,9175.15662202381,326.5588250907262,-0.2278057545140209,-0.025706324471686526
2020-02-10,0.2730238762396016,0.1213565945380687,0.36871656532773,0.0,0.3093087742943303,467,9306,0.5153492508264012,0.1513174158402655,0.28455643243202,0.1354494482864968,1.3923853004287734,0.1965131082701482,0.1861403841650757,0.0765107679694533,2020-02-10,9856.611328125,10165.765625,9784.5634765625,10115.5595703125,39386548075.0,-0.025706324471686526,9736.93373325893,9232.25037202381,289.49612564960046,0.05692073949873583,0.03567402510806805
2020-02-11,0.0950428944312081,0.2886828540339652,0.358284498489324,0.1254784187099576,0.6213923721539394,298,9867,0.3966952629541387,0.2699714037125279,0.2532318631339169,0.3251844254922575,0.5216845288465854,0.18539028587766396,0.1698706244940858,-0.0903473914464559,2020-02-11,10208.236328125,10210.052734375,9729.3349609375,9855.8916015625,37648059389.0,0.03567402510806805,9883.687081473214,9301.885695684523,210.2041793829884,-0.1779809818083935,0.011541499979814906
2020-02-12,0.5444921977963715,0.1383069188267396,0.6194971325612029,0.0,0.6468466428838888,273,4440,0.6963281318642477,0.0,0.4039534339700737,0.3219726281342124,3.26906966449005,0.25686512289112945,0.1866251239974244,0.287627074905242,2020-02-12,10326.0546875,10393.611328125,10202.3876953125,10202.3876953125,43444303830.0,0.011541499979814906,9985.491489955357,9380.2275390625,229.20612696405024,0.44944930336516337,-0.010814856987217514
2020-02-13,0.330653326134058,0.1309371606507798,0.601419198137928,0.0,0.6305829864430966,391,5492,0.5537688840893721,0.1128977825772946,0.4686569685488601,0.2167605036202489,2.0170907519640653,0.29414682617328936,0.212404254898189,0.0365064999607686,2020-02-13,10214.3798828125,10457.626953125,10116.1611328125,10323.9609375,49356071373.0,-0.010814856987217514,10054.71693638393,9466.316313244048,211.6129375597311,-0.21383887166231347,0.009568503349817403
2020-02-14,0.306190217466319,0.303030971327291,0.4509465023591117,0.0,0.3333137644781038,118,8266,0.537460144977546,0.1292065216891206,0.3807322777703357,0.2661109157037402,1.4191086768034848,0.31563064858047296,0.2287416216855348,-0.0094404311141539,2020-02-14,10312.1162109375,10321.99609375,10125.5341796875,10211.55078125,43338264162.0,0.009568503349817403,10128.45591517857,9555.20591517857,195.75017049073838,-0.024463108667738986,-0.0409897830477971
2020-02-15,0.2055846107146322,0.3374737131177546,0.4424700535529984,0.0,0.4977681218810326,472,7541,0.4703897404764214,0.1962769261902452,0.3648586646971207,0.2324591504120131,1.1471065841682,0.281584322789008,0.2315711920765617,-0.0759997120743758,2020-02-15,9889.4248046875,10341.5556640625,9874.427734375,10313.8564453125,43865054831.0,-0.0409897830477971,10131.928152901786,9627.66196986607,190.44421553724914,-0.10060560675168684,0.004551203932625647
2020-02-16,0.5959177472654374,0.3905955831922405,0.8023267503179492,0.0,0.6467474821243365,279,2542,0.7306118315102917,0.0,0.3278274425140823,0.1667729252713091,3.631266370170067,0.3358435528639468,0.2704718007146042,0.2600741944014906,2020-02-16,9934.43359375,10053.96875,9722.38671875,9889.1796875,43374780305.0,0.004551203932625647,10105.893833705357,9691.357375372023,204.79294479530714,0.39033313655080526,-0.024590331529186438
2020-02-17,0.3167824646372255,0.3465580177871069,0.5286551327841743,0.0,0.3339350856340767,388,2365,0.5445216430914837,0.122145023575183,0.4438398701772508,0.3841745732151577,1.7699424005490625,0.3420947797778931,0.2693039440240207,-0.0253123151406676,2020-02-17,9690.142578125,9938.8154296875,9507.6376953125,9936.560546875,45998298413.0,-0.024590331529186438,10082.112583705357,9728.515625,244.4004246432783,-0.27913528262821197,0.0466302236506857
2020-02-18,-0.1101232967799069,0.3124543586749599,0.0343767996093276,0.2235195738165832,0.582033745718664,251,6977,0.2599178021467287,0.4067488645199379,0.2990757587057295,0.2303355533464814,-0.5954555817284376,0.31278532389059094,0.2490878048841274,-0.4229086206704979,2020-02-18,10141.99609375,10161.935546875,9632.3828125,9691.23046875,47271023953.0,0.0466302236506857,10072.649693080357,9765.82068452381,239.94493019957014,-0.4269057614171324,-0.05014884351152826
2020-02-19,0.4550833568595213,0.1034060934302257,0.5956815494577592,0.0,0.3475271665072287,366,4072,0.6367222379063475,0.0299444287603191,0.4043118281290727,0.171251941387741,2.496039800185736,0.30001263232818376,0.2784388776096566,0.1550707245313375,2020-02-19,9633.38671875,10191.67578125,9611.2236328125,10143.798828125,46992019710.0,-0.05014884351152826,9973.69712611607,9780.904343377977,260.012183377961,0.5652066536394282,-0.0025859164113087862
2020-02-20,0.0744409141317282,0.2585110363891628,0.205341663613695,0.1661918605762919,0.6911602675017083,222,2852,0.3829606094211522,0.2837060572455145,0.2968059164832751,0.1130202349894518,0.4147962398381083,0.2634108591849938,0.2787788426791416,-0.1889699450532656,2020-02-20,9608.4755859375,9643.216796875,9507.900390625,9629.3251953125,44925260237.0,-0.0025859164113087862,9887.139369419643,9785.6416015625,267.2860142116923,-0.3806424427277931,0.008114275736580634
2020-02-21,0.2374032493170082,0.3978894388357902,0.2595422187376279,0.0,0.6877210142476395,451,7190,0.4916021662113388,0.1750645004553278,0.3888195914405787,0.3087246066953851,1.4581396375130458,0.25358414944937796,0.2846073990149255,-0.0161809001323697,2020-02-21,9686.44140625,9723.0146484375,9589.7431640625,9611.7822265625,40930547513.0,0.008114275736580634,9797.757254464286,9801.637416294643,196.8083245341946,0.16296233518528003,-0.002401270461409255
2020-02-22,0.5364149758630317,0.3745763025007319,0.8240256980853855,0.0,0.4578087194432519,457,1667,0.6909433172420211,0.0,0.3006980194390889,0.1509039711686696,2.878389894579553,0.3008456301848636,0.2912149764869358,0.235569345678168,2020-02-22,9663.181640625,9698.2314453125,9600.728515625,9687.70703125,35838025154.0,-0.002401270461409255,9765.436802455357,9814.50916108631,197.81998314360078,0.2990117265460235,0.02704430011708836
2020-02-23,0.1113200069598881,0.2391095214819946,0.2173256753677039,0.0637768265953735,0.3310938547859939,90,5835,0.407546671306592,0.2591199953600746,0.4958632233438809,0.3094485142059235,0.5869903475588032,0.23161738156978512,0.283730467216866,-0.120297374609897,2020-02-23,9924.515625,9937.404296875,9657.791015625,9663.318359375,41185185761.0,0.02704430011708836,9764.019949776786,9842.13537016369,196.43853084333307,-0.4250949689031436,-0.027642741538078885
2020-02-24,0.1251763556564366,0.2808345646069896,0.2064636484109756,0.0,0.3304801518396652,439,6713,0.4167842371042911,0.2498824295623755,0.3249917173215437,0.2743487863542479,0.7672121689306967,0.20424508028681526,0.2731699300323542,-0.0790687246303786,2020-02-24,9650.1748046875,9951.74609375,9537.04296875,9921.5830078125,45080496648.0,-0.027642741538078885,9758.310267857143,9859.118861607143,199.50072102801312,0.01385634869654849,-0.031965195740564556
2020-02-25,-0.063316033126329,0.2254729108871856,0.2165025118798749,0.3231351999764515,0.3180874680424757,168,2015,0.2911226445824473,0.3755440220842193,0.3129390100634149,0.3431659992345499,-0.3554010051263954,0.2109318322373264,0.2618585780639587,-0.2742478653636554,2020-02-25,9341.705078125,9652.7373046875,9305.021484375,9651.3125,42515259129.0,-0.031965195740564556,9643.982979910714,9866.773251488095,170.12407035286304,-0.18849238878276559,-0.05579095174048332
2020-02-26,0.1361986904227227,0.3487492662119543,0.3069231311724471,0.0,0.3147287470543965,434,1404,0.4241324602818152,0.2425342063848515,0.2169126489952781,0.359416712876516,0.7503714764789534,0.16537687988921232,0.232694756108698,-0.0291781894664896,2020-02-26,8820.5224609375,9354.7783203125,8704.4267578125,9338.2900390625,50420050762.0,-0.05579095174048332,9527.85951450893,9829.016043526786,355.2547271370147,0.1995147235490517,-0.0040846016176541156
2020-02-27,0.549126308235744,0.3999153019858392,0.8481173593579157,0.0,0.6075949660722042,214,5809,0.6994175388238294,0.0,0.4548942172032234,0.1742044305229593,2.664377466274282,0.23318907904692887,0.2482999691159614,0.3159372291888151,2020-02-27,8784.494140625,8932.892578125,8577.19921875,8825.09375,45470195695.0,-0.0040846016176541156,9410.147879464286,9784.001395089286,448.39276902101574,0.41292761781302134,-0.012754184897438958
2020-02-28,0.1331013907437985,0.1824195391077726,0.1952696854462155,0.1303648094999591,0.6027996528688915,83,4419,0.422067593829199,0.2445990728374676,0.2806017446075922,0.1066554226090905,0.7591813798768453,0.2182888135364703,0.2359364814929242,-0.0851874227926718,2020-02-28,8672.455078125,8890.4560546875,8492.9326171875,8788.728515625,44605450443.0,-0.012754184897438958,9265.292689732143,9730.501953125,504.5307764183426,-0.41602491749194553,-0.008411261679117432
2020-02-29,0.11109226102426,0.256092310271138,0.3427877785449518,0.0449567893093379,0.640872600127416,103,9427,0.40739484068284,0.2592718259838266,0.3682813914606159,0.3629960807975035,0.6548225382462891,0.1575284257023601,0.2291870279436119,-0.0464361646781001,2020-02-29,8599.5087890625,8775.6318359375,8599.5087890625,8671.212890625,35792392544.0,-0.008411261679117432,9113.339425223214,9670.234793526786,524.5048218881625,-0.022009129719538514,-0.0043089307085921735
2020-03-01,0.156741019726438,0.2261607335995225,0.3921414989097308,0.0350673873658347,0.6220178670077448,152,7881,0.437827346484292,0.2288393201823746,0.3051762676419791,0.27697530605639,0.9117799350746753,0.16401714181186722,0.1978172616908262,-0.0072761220854292,2020-03-01,8562.4541015625,8726.796875,8471.212890625,8599.7587890625,35349164300.0,-0.0043089307085921735,8918.759207589286,9596.224330357143,414.54180211063493,0.04564875870217801,0.03587941221856461
2020-03-02,0.7797117962723229,0.2664446825626677,0.807012423587722,0.0,0.5189785227596446,384,6115,0.853141197514882,0.0,0.2893878354625852,0.2570806828045033,3.80124886205519,0.25752220475699383,0.2308836425219046,0.522189591515329,2020-03-02,8869.669921875,8921.30859375,8532.630859375,8563.2646484375,42857674409.0,0.03587941221856461,8807.258510044643,9549.227120535714,261.8789725571747,0.622970776545885,-0.009231886844013548
2020-03-03,0.2713668964342041,0.1774733164896875,0.4091076233056825,0.0226428761514389,0.4970472375971478,254,7269,0.5142445976228028,0.1524220690438639,0.3900202562950177,0.1720436856334579,1.6397705183678082,0.30533405183707,0.2581329420371983,-0.0339671554028658,2020-03-03,8787.7861328125,8901.5986328125,8704.990234375,8865.3876953125,42386715821.0,-0.009231886844013548,8728.127232142857,9481.586635044643,117.18738765414867,-0.5083448998381188,-0.0037028710724991143
