date,compound_mean,compound_std,positive_mean,negative_mean,neutral_mean,total_tweets,engagement_score_sum,sentiment_positive_ratio,sentiment_negative_ratio,sentiment_neutral_ratio,sentiment_volatility,weighted_sentiment,sentiment_ma_7,sentiment_ma_14,sentiment_momentum
2020-02-18,-0.1101232967799069,0.31245435867495996,0.034376799609327685,0.22351957381658322,0.582033745718664,251,6977,0.2599178021467287,0.4067488645199379,0.29907575870572956,0.23033555334648143,-0.5954555817284376,0.312785323890591,0.24908780488412746,-0.4229086206704979
2020-02-19,0.4550833568595213,0.10340609343022572,0.5956815494577592,0.0,0.34752716650722876,366,4072,0.6367222379063475,0.029944428760319147,0.40431182812907274,0.171251941387741,2.4960398001857356,0.30001263232818376,0.27843887760965663,0.15507072453133752
2020-02-20,0.07444091413172826,0.2585110363891628,0.20534166361369505,0.16619186057629196,0.6911602675017083,222,2852,0.3829606094211522,0.2837060572455145,0.2968059164832751,0.11302023498945184,0.41479623983810837,0.26341085918499385,0.2787788426791416,-0.1889699450532656
2020-02-21,0.23740324931700826,0.3978894388357902,0.25954221873762795,0.0,0.6877210142476395,451,7190,0.49160216621133884,0.17506450045532782,0.38881959144057876,0.30872460669538515,1.4581396375130458,0.253584149449378,0.2846073990149255,-0.016180900132369752
2020-02-22,0.5364149758630317,0.37457630250073193,0.8240256980853855,0.0,0.4578087194432519,457,1667,0.6909433172420211,0.0,0.30069801943908897,0.15090397116866966,2.878389894579553,0.30084563018486365,0.29121497648693584,0.235569345678168
2020-02-23,0.11132000695988811,0.23910952148199469,0.21732567536770397,0.06377682659537351,0.3310938547859939,90,5835,0.40754667130659206,0.25911999536007463,0.4958632233438809,0.30944851420592356,0.5869903475588032,0.23161738156978515,0.283730467216866,-0.12029737460989703
2020-02-24,0.12517635565643667,0.2808345646069896,0.20646364841097564,0.0,0.3304801518396652,439,6713,0.41678423710429113,0.24988242956237552,0.32499171732154375,0.2743487863542479,0.7672121689306967,0.20424508028681534,0.27316993003235424,-0.07906872463037867
2020-02-25,-0.063316033126329,0.22547291088718568,0.21650251187987496,0.3231351999764515,0.31808746804247573,168,2015,0.29112264458244735,0.3755440220842193,0.3129390100634149,0.34316599923454993,-0.35540100512639544,0.21093183223732645,0.26185857806395874,-0.2742478653636554
2020-02-26,0.13619869042272276,0.34874926621195435,0.3069231311724471,0.0,0.3147287470543965,434,1404,0.4241324602818152,0.2425342063848515,0.21691264899527815,0.359416712876516,0.7503714764789534,0.16537687988921237,0.23269475610869808,-0.029178189466489618
2020-02-27,0.549126308235744,0.39991530198583924,0.8481173593579157,0.0,0.6075949660722042,214,5809,0.6994175388238294,0.0,0.4548942172032234,0.1742044305229593,2.664377466274282,0.23318907904692893,0.2482999691159614,0.3159372291888151
2020-02-28,0.13310139074379856,0.18241953910777264,0.1952696854462155,0.1303648094999591,0.6027996528688915,83,4419,0.42206759382919906,0.24459907283746762,0.28060174460759224,0.1066554226090905,0.7591813798768453,0.2182888135364704,0.2359364814929242,-0.08518742279267183
2020-02-29,0.11109226102426006,0.256092310271138,0.34278777854495185,0.04495678930933794,0.640872600127416,103,9427,0.40739484068284004,0.25927182598382664,0.3682813914606159,0.36299608079750356,0.6548225382462891,0.15752842570236017,0.2291870279436119,-0.046436164678100106
2020-03-01,0.156741019726438,0.22616073359952255,0.3921414989097308,0.0350673873658347,0.6220178670077448,152,7881,0.43782734648429206,0.22883932018237466,0.3051762676419791,0.27697530605639,0.9117799350746753,0.1640171418118673,0.19781726169082622,-0.0072761220854292985
2020-03-02,0.7797117962723229,0.26644468256266773,0.807012423587722,0.0,0.5189785227596446,384,6115,0.853141197514882,0.0,0.2893878354625852,0.25708068280450336,3.80124886205519,0.2575222047569939,0.2308836425219046,0.522189591515329
2020-03-03,0.27136689643420414,0.1774733164896875,0.4091076233056825,0.02264287615143895,0.4970472375971478,254,7269,0.5142445976228028,0.1524220690438639,0.39002025629501774,0.17204368563345795,1.6397705183678082,0.30533405183707,0.2581329420371983,-0.03396715540286588
2020-03-04,0.4360245133219462,0.2611790250142211,0.5740602610170178,0.0,0.46012019556411254,449,8687,0.6240163422146309,0.04265032445203587,0.25402018170478957,0.30895043986812376,2.529865840860105,0.34816631225124484,0.2567715960702286,0.08785820107070136
2020-03-05,0.26662281295408324,0.3002673215563082,0.3183187743145722,0.0,0.3163474465065915,54,6585,0.5110818753027222,0.1555847913639445,0.2835771017095876,0.15310314528302404,1.6318109139563177,0.30780867006815044,0.2704988745575397,-0.04118585711406719
2020-03-06,0.47258438582105955,0.26461459276222266,0.6329114369408164,0.0,0.6576869051583702,482,8240,0.648389590547373,0.018277076119293634,0.22768717586862383,0.244343618216888,2.6351064822798898,0.35630624079347345,0.28729752716497187,0.1162781450275861
2020-03-07,0.45420590851213216,0.32447790711509755,0.5095622143190454,0.0,0.44818884111655277,263,9717,0.6361372723414215,0.030529394325245224,0.38547643145908883,0.21067409187093175,2.536057013604328,0.4053224761488837,0.28142545092562193,0.048883432363248436
2020-03-08,0.1622230516038575,0.31615481841743953,0.18092546035722992,0.0,0.3532467714349913,52,2646,0.44148203440257167,0.225184632264095,0.45333220179008865,0.32488486960257623,0.9377698536710436,0.4061056235599437,0.2850613826859055,-0.24388257195608617
2020-03-09,0.5933953892443024,0.17274115109041893,0.6741683585291166,0.0,0.30802847911109055,490,2296,0.7289302594962015,0.0,0.2634344020989634,0.1982492056533744,3.476070524371816,0.3794889939845122,0.318505599370753,0.21390639525979016
2020-03-10,-0.2003882567061055,0.16996492346494038,0.0,0.34257923913527233,0.44204172131172187,282,7371,0.19974116219592966,0.466925504470737,0.36113196254556434,0.2760523354062638,-1.1521108375644653,0.31209540067875363,0.3087147262579118,-0.5124836573848591
2020-03-11,0.5891520917370723,0.21363178778538683,0.6903861418986477,0.0,0.5430220889174291,492,1876,0.7261013944913816,0.0,0.2991045443842742,0.38010754712796246,3.645828752335587,0.33397076902377165,0.3410685406375082,0.25518132271330063
2020-03-12,0.6927774125518376,0.13053474178612112,0.7386351543071372,0.0,0.36427254930382225,380,4517,0.795184941701225,0.0,0.28552855060815413,0.15201207858842647,4.079681634807401,0.3948499975377366,0.35132933380294346,0.29792741501410097
2020-03-13,0.4573122424871049,0.10159000191928164,0.7498323913706476,0.0,0.5891584386487103,111,6560,0.6382081616580699,0.02845850500859674,0.41553718125096606,0.2605110196134732,1.9804973754600124,0.39266826277574307,0.37448725178460823,0.06464397971136182
2020-03-14,0.32910170255820104,0.18399372809808529,0.5599495825157821,0.0,0.4294716945616974,324,9915,0.552734468372134,0.11393219829453265,0.3522831136053365,0.17272291972452408,1.505545171737157,0.37479623335375284,0.3900593547513183,-0.0456945307955518
2020-03-15,0.499784974628588,0.12618705387690266,0.6516161615363921,0.0,0.4282568768638057,308,4744,0.6665233164190587,0.00014335024760799472,0.3107691444529688,0.23628039166572992,2.8686622549868477,0.4230193652144286,0.4145624943871861,0.07676560941415939
2020-03-16,0.45733250560738187,0.11901249114183032,0.7543205753243654,0.0,0.623949778341854,370,2342,0.6382216704049212,0.02844499626174542,0.40445081666717875,0.32806835796690603,2.792940079052794,0.40358181040915436,0.39153540219683325,0.053750695198227505
2020-03-17,-0.18765246649229245,0.2046604799628986,0.09120627678205528,0.4368382888286112,0.686010764266605,383,2908,0.20823168900513836,0.45843497766152835,0.4192602425610933,0.3815021370463114,-0.9075402284914924,0.4054012090111276,0.35874830484494064,-0.59305367550342
2020-03-18,0.14946152049411163,0.21376857548914013,0.42739634757102496,0.06701744473127152,0.31923785758563505,398,9007,0.43297434699607446,0.23369231967059223,0.4483822661532476,0.3251505774295941,0.8822165529293947,0.34258827026213323,0.3382795196429525,-0.1931267497680216
2020-03-19,0.2472881236300552,0.3443724160694147,0.4468472898389152,0.0,0.443532193649401,286,2065,0.4981920824200368,0.16847458424662987,0.3177335322267906,0.3449798318414732,1.4450391342365698,0.27894694327330716,0.33689847040552184,-0.031658819643251956
2020-03-20,0.24929457751201375,0.31413473645659784,0.5191948110996657,0.0,0.5159124247658532,112,3190,0.4995297183413425,0.16713694832532414,0.3732458812718377,0.20660873554551878,1.5492681002988995,0.2492301339911513,0.3209491983834472,6.444352086246163e-05
2020-03-21,0.4936889912328991,0.28727139877419766,0.5287584034454084,0.0,0.5510832212285671,91,6567,0.6624593274885994,0.00420733917806726,0.25001922799801496,0.36358873461203156,2.8762321159354163,0.27274260380182247,0.3237694185777877,0.22094638743107664
2020-03-22,0.33641024148892124,0.26003832759289647,0.6045780164042085,0.0,0.36066995189310047,146,1950,0.5576068276592808,0.10905983900738585,0.2429383956645409,0.161363377950839,1.9911765108633208,0.24940335621044146,0.33621136071243507,0.08700688527847977
2020-03-23,0.4151397140673472,0.20262452461477226,0.661516905468951,0.0,0.6385809166938072,265,8863,0.6100931427115648,0.05657352395510188,0.350686504238759,0.26195819113385105,2.213823355037754,0.2433758145618651,0.3234788124855097,0.17176389950548207
2020-03-24,0.3881118323903785,0.16877541856979245,0.6047876029082984,0.0,0.5564590531541189,292,1793,0.592074554926919,0.07459211173974767,0.27553971767208585,0.20370879805117587,1.5954787881500199,0.32562785725938953,0.3655145331352586,0.06248397513098897
2020-03-25,0.3009984318723343,0.1682052949089961,0.4280774905984792,0.0,0.5459801052610618,267,8783,0.5339989545815562,0.13266771208511044,0.3517666036653398,0.2834362706303944,1.5294947455695582,0.3472759874562784,0.3449321288592059,-0.046277555583944086
2020-03-26,0.3906687945562307,0.31782867581872026,0.5685576661338771,0.0,0.6675002089042985,182,4876,0.5937791963708204,0.07288747029584619,0.4121715902940196,0.14576171287427842,1.9360869826222364,0.36775894044573215,0.3233529418595196,0.022909854110498562
2020-03-27,0.2013784397444267,0.12319631964663619,0.23265252955996957,0.05075344984970015,0.6642744793022852,306,6732,0.4675856264962845,0.1990810401703822,0.4954523596887004,0.35166942593378026,1.0968554736038212,0.3609137779075054,0.30507195594932834,-0.1595353381630787
2020-03-28,0.29260485038835876,0.35124723670074764,0.39224877418484044,0.0,0.39095824835084503,448,3708,0.5284032335922392,0.13826343307442748,0.31379170951566465,0.3232748955529867,1.6179377708843192,0.33218747207257104,0.30246503793719676,-0.03958262168421228
2020-03-29,0.12880078861765723,0.2612186808813769,0.4047574735414854,0.0,0.43878128075849104,467,7490,0.4192005257451048,0.24746614092156186,0.33566538226694215,0.1673814468819946,0.7761362895330075,0.30252897880524765,0.27596616750784453,-0.17372819018759042
2020-03-30,0.002150189884893239,0.37382483886373874,0.0766181227120388,0.17113939634257092,0.3662053269711895,393,7320,0.3347667932565955,0.33189987341007116,0.4341487122638263,0.18327615178882545,0.011434967817412326,0.24353047535061134,0.24345314495623824,-0.2413802854657181
2020-03-31,0.2812203347772789,0.12560490042359318,0.5802826103310631,0.0,0.5381540069280175,190,3482,0.520813556518186,0.1458531101484807,0.2629716779286757,0.36941628683221417,1.2392590619851318,0.22826026140588285,0.27694405933263616,0.05296007337139608
2020-04-01,0.11554594015865105,0.24046954853241384,0.3030387362739667,0.0,0.6346259253169331,68,3065,0.41036396010576737,0.2563027065608993,0.28821340376629145,0.3142177599369485,0.6351754708017663,0.20176704830392808,0.2745215178801033,-0.08622110814527703
2020-04-02,0.031744789614358615,0.24910358464637472,0.2613516739342308,0.0,0.43374512452419284,104,9038,0.35449652640957235,0.3121701402570943,0.4259738662242353,0.18169055641608983,0.19144283481740734,0.15049219045508924,0.25912556545041066,-0.11874740084073063
2020-04-03,0.8996925239321886,0.25797353999778816,1.139917455378025,0.0,0.6359155437826282,440,1832,0.9331283492881258,0.0,0.36551677857780196,0.1761665692129913,5.578551748459158,0.2502513453390552,0.3055825616232803,0.6494411785931333
2020-04-04,0.8565419020592909,0.2017813737688573,1.027374957388341,0.0,0.5226886339133464,313,8970,0.9043612680395272,0.0,0.2729516572998362,0.31668007955669775,4.399026561864165,0.3308137812920455,0.3315006266823083,0.5257281207672455
2020-04-05,0.37382572481687704,0.34205504468877584,0.6626205203833394,0.0,0.3564327395110854,447,1822,0.5825504832112514,0.08411618345541531,0.46890074555633593,0.10390057705322081,2.148078572648724,0.36581734360621976,0.33417316120573376,0.008008381210657278
2020-04-06,0.4835251198968564,0.13683306689881256,0.7464583426594446,0.0,0.5815784540554038,434,7852,0.6556834132645709,0.010983253402095716,0.3025452055093628,0.17782703002938777,2.938692694405541,0.43458519075078594,0.33905783305069864,0.04893992914607048
2020-04-07,0.44082222405450755,0.20891776365852718,0.4510906573006663,0.0,0.4380768579525102,305,8083,0.6272148160363383,0.0394518506303283,0.2658531575242876,0.3923641795596611,2.656335640436056,0.4573854606475329,0.34282286102670784,-0.016563236593025332
2020-04-08,0.5435137491821382,0.3399565767841946,0.6710778005229083,0.0,0.4074709437539784,89,5033,0.6956758327880922,0.0,0.3900434659478442,0.1773663056299607,3.0927886012136963,0.5185237190794597,0.36014538369169385,0.02499003010267853
2020-04-09,0.3446161434528415,0.29351625033079887,0.47112732381882605,0.0,0.6602289204945542,147,9996,0.563077428968561,0.10358923769810569,0.20551720296424003,0.37428964196814973,2.0569129807199764,0.5632196267706715,0.35685590861288036,-0.21860348331783003
2020-04-10,0.35079398202995327,0.12015261997471303,0.4723684084382599,0.0,0.5880810326529182,166,9041,0.5671959880199688,0.09947067864669783,0.24200556159813472,0.17910514079038495,2.041650066882864,0.48480554935606646,0.3675284473475608,-0.1340115673261132
2020-04-11,0.6258810788275162,0.3621670232687546,0.8051050094786087,0.0,0.5660146698185022,443,3969,0.7505873858850108,0.0,0.3213144504647073,0.33127341311928116,2.8567391702203118,0.45185400318009855,0.39133389223607207,0.17402707564741765
2020-04-12,0.2860297893254411,0.28094563283991647,0.3596345222298374,0.0,0.41547749470827994,213,9378,0.5240198595502941,0.1426468071163726,0.2891365146869525,0.2699213920890692,1.4293515738792582,0.43931172668132196,0.4025645351437709,-0.15328193735588086
2020-04-13,0.3969013693358393,0.21899481191561632,0.6831274502977291,0.0,0.49350197677296503,299,8715,0.5979342462238929,0.06873242044277379,0.361952833672458,0.1486041633674754,2.255820592386194,0.4269369051726053,0.43076104796169556,-0.030035535836765992
2020-04-14,0.3576539740056689,0.2790528546750668,0.4579271412507571,0.0,0.3426393012535087,250,3343,0.5717693160037792,0.0948973506628874,0.418456626861081,0.24864739486185958,2.2058367827117134,0.41505572659419976,0.4362205936208663,-0.05740175258853086
2020-04-15,0.22847320252193373,0.27948581748044643,0.3663776563502731,0.0,0.3311061376315828,157,9363,0.48564880168128916,0.18101786498537753,0.49030981646212596,0.10157614556751549,0.9429396101896437,0.3700499342141705,0.44428682664681507,-0.14157673169223675
2020-04-16,0.21627920953852217,0.3751940726386729,0.2573247988142106,0.06879199660771854,0.4784023091831823,352,5107,0.4775194730256815,0.1891471936409852,0.36257028421350745,0.36188375076292256,1.2434741703185608,0.3517160865121249,0.4574678566413982,-0.1354368769736027
2020-04-17,0.3136564241721036,0.2916848156002786,0.5413671778337585,0.0,0.5548926319157947,249,7609,0.5424376161147357,0.12422905055193094,0.34682748909294214,0.1663628325458807,1.9230985764805617,0.3464107211038607,0.41560813522996354,-0.032754296931757076
2020-04-18,0.3935748250217204,0.11324963131303006,0.5700539521126997,0.0,0.5223226325748718,135,1390,0.5957165500144802,0.07095011665218638,0.21018379357573966,0.309226080174052,2.058832658548158,0.3132241134173185,0.38253905829870855,0.08035071160440194
2020-04-19,0.2894914708432278,0.15777970833568913,0.3240760772174131,0.0,0.6181367351836389,272,6085,0.5263276472288185,0.14033901943784813,0.21646478439394248,0.23654310551084687,1.7949945207705458,0.31371863934843086,0.3765151830148764,-0.024227168505203067
2020-04-20,0.08633022354553865,0.13617006573318366,0.1094161840343014,0.12255640921790326,0.4359499855072264,232,8126,0.39088681569702577,0.2757798509696409,0.2196069022396827,0.1945871013491831,0.3443698844594812,0.26935133280695933,0.3481441189897823,-0.18302110926142068
